timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-02-19T11:01:48,Test_gemma2:27b,8c54af84-f2dd-4ede-b9cb-7f71198ee380,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,61.240978299989365,0.0004741035247794783,7.74160599553258e-06,42.5,21.870504947298635,20.0,0.0007228090777083709,0.00037062918539199075,0.00034012000944446,0.0014335582725448215,0.0,Italy,ITA,campania,,,Windows-11-10.0.26200-SP0,3.13.12,3.2.2,32,13th Gen Intel(R) Core(TM) i9-13900HX,1,1 x NVIDIA GeForce RTX 4070 Laptop GPU,14.5304,40.9291,31.70067596435547,machine,6.640000000000001,14.183333333333334,80.02666666666667,25.370158004760743,N,1.0,0.0
